ID Post,User Name,Comments,Sentiments,Sentiment_Predicted
129,Adl Kaddour,السلام عليكم ورحمة الله عندي شريحة dima اريد نغيرها لديما + ماذا ندير؟,Neutre,Neutre
129,ᎥᎿ'Ꮪ ᎯᏰᎠᏫ,هي عندي الله بارك,Positif,Positif
129,Ra Ti Ba,ممكن رد في خاص,Neutre,Positif
129,Moncef Ghadouche,ممتازة جدا جدا بكل التوفيق,Positif,Positif
129,Ali Omane,مزيد من العروض ربي يوفقكم,Positif,Positif
129,Marita Or,سلام عليكم من فضلكم انا عندي شريحة اوريدو عمري لم اقترض دراهم خاص ب سبقلي والمشكل كل ما تعبئة نزع من رصيد 50دج وللعلم منيش لم أفعل رنتي حتى نزع اين المشكل وشكرا,Negatif,Positif
129,Jsk Kabyl,je veux vous contacter comment faire ooredoo ??,Neutre,Neutre
129,ابو عبد الله الشيخاوي,السلام عليكم عندي dima + و ما فليكستش فيها هذا الشهر يذهب الامتياز و لا عادي نستنى تاريخ الشراء و تعبئة فيها,Neutre,Negatif
129,Mohammed Bounaoua,نقدر نحول رقم ooredoo لقديم إلى dima +,Neutre,Positif
129,You Cef,ما هو بيه تطبيق كي نريد ندي الهدية يقولي حاول في وقت لاحق !!,Neutre,Negatif
129,Paris Rêlxç,حبيت نربح انترنت 30جيغا,Neutre,Positif
129,Riyade Hl,1,Neutre,Positif
129,Sofiane Aissat,انترنت طيارة,Positif,Positif
129,مروفال عبد الهادي ريان,السلام عليكم حياكم الله احبتي لي اريد يستفاد من مزايا وعروض my ooredoo راني في الخدمة تسجيلات وانترنت مجانية والسلام,Neutre,Positif
130,Moncef Ghadouche,اتمنى لكم التوفيق في حياتك,Positif,Positif
130,Moncef Ghadouche,هنيئا لكم وكل الشكر,Positif,Positif
130,Moncef Ghadouche,شكرا,Positif,Positif
130,Moncef Ghadouche,مع اوريدو النترنت هي ممتاز,Positif,Positif
130,Moncef Ghadouche,bien,Positif,Positif
130,Moussa Zeggar,هنيئا لكم,Positif,Positif
130,Moncef Ghadouche,رائعة جدا جدا بكل التوفيق,Positif,Positif
130,Kader Kader,que du nouveau avec ooredoo bonne continuation,Positif,Positif
130,HAi DEr,هايلة,Positif,Positif
130,Stif Mimouza,ماهي طريقة حل مشكل عدم ارسال الرسائل في شريحة اوريدو,Neutre,Neutre
130,Si Do,اوريدو هيا الافضل من ناحية العروض ولاكن60جيقا مولاتش تشد شهر,Positif,Negatif
130,Ra Ti Ba,",هايلة",Positif,Positif
130,صفي نيتك,احب اوريدو,Positif,Positif
130,أم أميمة,عرض رائع من أوريدو,Positif,Positif
130,Anes Movies,لمدة شهر ؟,Neutre,Neutre
130,Ilyes Papillon,حسن,Positif,Positif
130,Wafaa Wafa,نقدر نرجع رقمي الحالي ولا يجب شريحة جديدة,Neutre,Neutre
130,Abdel Ali,حسن,Positif,Positif
130,منى مي مي,حسن,Positif,Positif
130,Grîòūï Äbd Ęlwàhhåb,جميل,Positif,Positif
130,Bouzidi Loucif,"la connexion est-elle reellement illimitee où est-ce qu il y a quand meme un plafond a ne pas depasser meme si il est grand, par exemple 500 go 10 go j aimerais bien savoir.",Neutre,Neutre
130,Ssimou Rrofie,كم تفليكسيلها كل شهر,Neutre,Positif
130,Moncef Ghadouche,ليت حتى تبقى لي حتى وإن سافرت ما تفضش ليت حتى تبقى معايا ولو في الخارج مع اوريدو,Positif,Positif
130,Milano céram خزف خزرونة,اوريدو ولات ثقيلة كثيرا عندي سويتش تحسب عندي شريحة 2g ماشي 4g,Negatif,Positif
130,Moncef Ghadouche,راني سجلت في الهجرة وافقولي مع اوريدو الرائعة واني انتضر الدهاب وشكرا لكم مع الف شكر وهنيئا لكل من ساهم في.,Positif,Positif
130,Fe Ryel,خصني ل رمز لكي تاكتفي انترنت,Neutre,Negatif
131,Imad Imad,imad,Neutre,Positif
131,Nōũr Léen,علقت من قبل على سوء انترنت و واحد فيكم خبرني انه سيتم التواصل معي لكن و لا شيء!,Negatif,Negatif
131,Halim Zaoui,تم,Neutre,Positif
131,Tayab Tarafi Tarafi,تم,Neutre,Positif
131,Abd Erraouf LA,لا تصلح عندي,Negatif,Negatif
131,Stif Mimouza,عندي شريحة اوريدو كي نبعث ميساجات ميخرجوش لماذا,Negatif,Negatif
131,HAi DEr,لا تعمل,Negatif,Negatif
131,Moussa Kachou,il a fait ses devoirs,Neutre,Positif
131,Uni Que,سلام عليكم كيفاه نقدر نلغي عرض yooz,Neutre,Positif
131,سطيفtv,ooredoo algerie,Positif,Negatif
131,RS Go,قرض حجم انترنت وخصم الشهر القادم,Neutre,Negatif
131,Djilo Belouzdad,شبكة نهار كامل لا يوجد,Negatif,Negatif
131,Salim Salim,يخصني تعبئة,Neutre,Negatif
131,Ahmed Maini,amine,Positif,Positif
131,Fleur Blanche,شكلت الا موجود,Neutre,Negatif
131,RawGer Gr,هاذا كم يبقا 24سا ام من تفعيل كي 12,Neutre,Negatif
131,نسمة الربيع,خصنا شبكة الاتصال في منطقتنا🥹,Negatif,Negatif
132,الصقر الجارح,هاي الادمونات اعطونا العروض لي عندكم في اوريدو بالاك نديرو شريحة معاكم,Neutre,Positif
132,Imad Imad,imad,Neutre,Neutre
132,Hadi Taibi,شكرا أوريدو,Positif,Positif
132,Pat Chino,شكرا,Positif,Positif
132,تايكوك ستان صونيوندان,كيف نبدل اللابيس من yooz لأوريدو؟,Neutre,Positif
132,Merouane Dewaji,ooredoo هي الأفضل,Positif,Positif
132,Rouam Hicham,من احسن متعامل في الجزائر ولكن انترنت كارثة من 21:00 حتى 00:00,Negatif,Negatif
132,محمد مرصالي,كانت عندي gold وغلطت خيار عرض dima وحاب نرجعها gold نقدر ولا لا ويلا يوجد كانش عرض دلونا عليه وحاب نحتفظ بالرقم خاص بي ؟؟ومكالمات الا موجودة ؟؟,Neutre,Negatif
132,Yassin Yassin,رجعولنا خاص ب 80gb ب1500da,Neutre,Negatif
132,Plateau Miroir,شكرا,Positif,Positif
132,Rahma Aicha,كيف ارسال appel moi في dima ?,Neutre,Positif
132,Ilyes Papillon,وشكرا اوريدو,Positif,Positif
132,Ouerdia Ouerdia,من فضلك كيف ذلك,Neutre,Negatif
132,Abdelkader Atrous,بالتوفيق,Positif,Positif
132,Emily Queen,و المكالمات كيفاه,Neutre,Positif
132,Hichem Ma,اسم البيس هذه,Neutre,Positif
133,Adam Adam,تحتل اوريدو المرتبة الأولى من حيث العروض وجودة سرعة انترنت و هذا عن تجربة,Positif,Positif
133,Amina Agréable,أوريدو gold ثاني فايسبوك مجاني,Neutre,Positif
133,Said Dali,افعلو عرض 60 جيغا ف yooz,Neutre,Positif
133,علي دلالي,خصها الرسائل تكون الا محدودة نحو جميع الشبكات,Neutre,Positif
133,ﺯﻫﺮﺓ ﺍﻟﻨﺮﺟﺲ,لماذا عدم رد في الرسائل؟,Negatif,Negatif
133,Thamr Samir,كيف نكتيفي لعرض خاص ب 20دج,Neutre,Positif
133,Billel Ben,ooredoo algerie كيف يمكن استغلال الرصيد المهدى في عرض yooz,Neutre,Positif
133,بهجة النفوس,ياوريدوا هذاوين اكتيفي تجيني نفذت بيانات الاتصال لديك ماذا هذا ؟!,Negatif,Negatif
133,عبد الغني عبد العزيز,ربي بارك ان شاء الله يبقى دائما هذا العرض,Positif,Positif
133,القائد رائد,بقاتلي 5ايام ويكمل العرض شهر موالي كما لا أدفع هل يتوقف شبكة dima plus اريد جواب اوريدو,Neutre,Negatif
133,Ayoub Naanaa,disponible migration men la gold جديد vers dima+ ?,Neutre,Neutre
133,Tīpø Xø,top,Positif,Positif
133,Moussa Zeggar,الله بارك وزيد,Positif,Neutre
133,Stif Mimouza,لقد قمت بمراسلتكم سابقا فيما يخص عدم مقدرتي على ارسال الرسائل من شريحه اوريدو الخاصه بي وقمتم بارسال رقم لتفعيل الرسائل وقد قمت بادخال الرقم ولكن دون جدوى .الحل من فضلكم,Neutre,Negatif
133,Berrahma Nedder,هل من جديد حول شحن uc من شريحة اوريدو,Neutre,Negatif
133,Ilyes Papillon,dima رائع شكرا,Positif,Positif
133,Sofian Fourkan,كيفاه تفعيل,Neutre,Negatif
133,Ali Faycal,عندي 200دج رصيد او غدا نخلص ابونمو انا داير خاص ب 2500دج كي نفلكسي دروة تعبئة 2500دج ولا 2300 او يدخلو هذيك 200دج معاها ولا كيش,Neutre,Positif
133,فاروق فاروق,خصني عرض hayla خواتي أريدو,Neutre,Negatif
133,Djilo Belouzdad,سلام جاوبنا على الخاص,Neutre,Negatif
133,Plateau Miroir,شكرا شركة اوريدو,Positif,Positif
133,Ah Med,خصني عرض 10 كما هذا يكون شباب,Neutre,Positif
133,Menouer Bachir,très belle dima,Positif,Positif
133,Choki Bn,التغطية عندي ثقيلة كثيرا يا اوريدو,Negatif,Negatif
133,Pat Chino,رائع,Positif,Positif
133,Ya Zid,comment activer 20da sur dima+,Neutre,Positif
133,شوق الجنان,اذا مافليكسيتش فيها بعد 22 فشهر بثلاثة ايام يتغلق الخط ولا لا؟ جواب فضلا,Neutre,Negatif
133,Joe Joestar,migration dima a dima+ possible ?,Neutre,Positif
133,Mā Nël,تعبئة 20 اطوني 6 giga لم افهم لماذا او شريحة شريتها شهر لي فات,Neutre,Negatif
134,Gùneş ÎŞiği,مبروك عليهم ولعاقبة لنا لمرة لقادمة ان شاء الله,Positif,Neutre
134,Habib Ouadahi,ان شاء الله,Positif,Neutre
134,أحمد أحمد,ما شاء الله تبارك الله,Positif,Neutre
134,Salem Hi,مبروك,Positif,Positif
134,Fa Ti,ان شاء الله,Positif,Neutre
134,Rayan Boudene,إن شاء الله,Positif,Neutre
134,RAachid あ رشيد,ان شاء الله,Positif,Neutre
134,Khadija Ben,الف الف مبروك يا رب ان شاء الله,Positif,Positif
134,Djamel Kouda,مبروك مبروك,Positif,Positif
134,زهراء ابنة ابيها,ألف مبروك,Positif,Positif
134,ام فاطمة الزهراء,الف مبروك,Positif,Positif
134,Noé Noé,مبروك عليهم,Positif,Positif
134,Oum Malak,الله بارك,Positif,Neutre
134,Anaïs Anais,مبروك,Positif,Positif
134,Mohamed Boussna,ان شاء الله,Positif,Neutre
134,Kader Kader,الف مبروك,Positif,Positif
134,زهرة الرمال الرمال,مبروك,Positif,Positif
134,Khaldi Zouhra,الف مبروك,Positif,Positif
134,زيراري محمد الطيب,ألف مبروك,Positif,Positif
134,Moussa Zeggar,الف مبروك,Positif,Positif
134,Sam Ra,الف مبروك عقبالي ان شاء الله,Positif,Positif
134,Ahm ED,مبروك,Positif,Positif
134,Hamicha Abbes,كيف اشارك في المسابقات,Neutre,Neutre
134,حسابي للعمل ام مايا,مبروك عليهم ان شاء الله نفوز,Positif,Positif
134,هـلـوسـات مـنـتـشي',مبروك عليكم,Positif,Positif
135,محمد محمد الشافعي,ابيس نتاعي غفلتوها بدون سبب رغما اني مفليكسي فيها ومشكل ان ريزوا ميطلعش الا موجودة شريحة تظهر وفنفس وقت تقدر تكلم بيها ماذا يعني هاذا .,Negatif,Negatif
135,Ayoub Mansouri,الا اطلقو شبكة فقط من لبارح وهو يذهب,Negatif,Negatif
135,Zerfaoui Mohamed,اطلقونا شبكة خاص ب اوريدو انه من الظهر لا يوجد و من بعد نحكو على العروض و صوالح اخرى,Negatif,Negatif
135,Djaouad Zatout,افعلو لنا 5g كيما قطر ياك نفس شريكة,Neutre,Positif
135,Kader Ben,نريد انترنت الا محدود بعد نفاذ الرصيد في عرض dima+ 20.حتى لو سرعة منخفضة لايهم.يرجى أخذ هاذا بعين الاعتبار.,Neutre,Negatif
135,Bougherara Abdenour,ما هي ابيس هذه ooredoo,Neutre,Negatif
135,Ali Omane,مزيد من العروض ربي يوفقكم,Neutre,Positif
135,Dalila Amri,"كنت افعل رمز 110*جيني اختيارات انترنت 24ساع بقيمة30,دينار دوك نزع هالي كبفاه افعل بش رجعها",Neutre,Positif
135,أم شيماء,سلام انا كل ما تعبئة يدولي خمس الاف ونحيت الإشتراك وبدون فائدة مازال عندي هذا البروبلام الحل من فضلك ومام كي نتاصل ما يرفدوش عليا,Negatif,Negatif
135,Tou Fik,احسن شبكة فالجزاير,Positif,Positif
135,Maicha Yasmine,واش، من شريحة اوريدو dima,Neutre,Positif
135,Lola Lolit,أي شريحة اقتصادية,Neutre,Negatif
135,Ilyes Papillon,عندي وحدة منها حسن كثيرا و يوتيب الا محدود,Positif,Positif
135,إطمئنان 'ﮮ,نحب نفهم ماذا معنتها قسيمة فايدة ماذا تقصدو بيها,Neutre,Neutre
135,كريم كريم,والله العروض تاعكم ملاح ولكن التغطية مكنش فلمنطقة لي نسكن فيها الاشارة ضعيفة,Negatif,Negatif
135,Hicham Sahraoui,regler reseau telephonique vous apres facile,Negatif,Positif
135,Salma Salma,مم فضلكم فورفي خاص ب 10دج قلتوا انه فيه 15g انترنت، و5g يوتيوب، هل فيه مكالمات مجانية أم لا؟,Neutre,Negatif
135,Nebira Nebira,حابة تعبئة 50الف مكالمات فقط كيف افعل منسحقش انترنت,Neutre,Negatif
135,Salah Belkhir,comment revenir a l offre precedent après la migration vers dima+20 ?,Neutre,Neutre
135,Yazid Oubibete,عندي شريحة عندها 15سنة بغيت نرجعها لا switch كيفاه الحل او الكود وشكر,Neutre,Positif
135,Tgpro Tg Tgpro,أريد نزع عروض تطبيق وز,Neutre,Negatif
135,Kader Kh,10 دج قداه فاها انترنت ؟؟,Neutre,Negatif
135,Fateh Fateh,هل يوجد عرض 50الف وكفاش,Neutre,Positif
135,Djoudi Elbachir,لماذا لا تجيبون في الخاص,Neutre,Negatif
135,Semcha Abdelali,اطلقو شبكة فقط من 3 وهو مقطوع,Negatif,Negatif
135,Ayoubovic Rojo,يقلك youtube مجاني لكن والله لا يعمل عن تجربات عديدة,Negatif,Negatif
136,Abdelkader Re,الف مبروك,Positif,Positif
136,Kader Kader,مبروك,Positif,Positif
136,Løvęlÿ Gįrl,كي اصلحوا مشكل شبكة اعمل لهم تهنئة استهزاء بينا,Negatif,Positif
136,Hichem Louafi,مبروك على بوعلام خوخي,Positif,Positif
136,Yara Sass,مبارك لدولة الشيخ تميم,Positif,Positif
136,Plume Plume,مبروك,Positif,Positif
136,Rayene Brkt,رد بريفي svp!!,Neutre,Negatif
136,بلعسل محمد امين,سلام عليكم ارجو جوابي علي خاص شريحه هاتف اوريدو لاتعمل عندي لايوجد شبكه فيها علي هاتف منذ حوالي ساعتين او أكثر بدي اعرف العطب ماذا هوا,Negatif,Negatif
136,Khaled Bennaceur,اودي اطلقولنا انترنت هي لا يوجد من لبارح لعشية,Negatif,Negatif
136,Blidi Mohammed El Amine,عندي مشكل من فضلكم الرد على رسائل,Negatif,Negatif
136,Moussa Zeggar,مبروك عليهم,Positif,Positif
136,Ali Omane,ألف ألف ألف مبروك,Positif,Positif
136,Krimo Dahmani,الاردن 1 الحكام 3,Neutre,Negatif
136,Mohammed Mohammed,الف مبروك,Positif,Positif
136,Nti HelaLi,الف مبروك,Positif,Positif
136,Bouzned Barrâ,ألف مبروك لقطر,Positif,Positif
136,اماني نور الياقين شهد,ألف مبروك عليهم,Positif,Positif
136,وسام وسام,je suis a la region de annaba je peux avoir la configuration de reseau ou d internet ? s il vous plais,Neutre,Positif
136,Muhammed Ben Ali,مبروك,Positif,Positif
136,وسام وسام,ألف مبروك,Positif,Positif
137,محمد امين,ما شاء الله,Positif,Neutre
137,Noureddine Noureddine,jou mana,Neutre,Neutre
137,Mohammed Mohammed,تحياتي,Positif,Positif
137,Moussa Zeggar,ما شاء الله تبارك الرحمن,Positif,Neutre
137,ᎠᎫᎬᏞᏞᎯ ᏞᎥ ᏢᎥᎠᏁ,كيف طلب عليه تقرت؟,Neutre,Neutre
137,Ro Sa,كم تبيعو المودم؟,Neutre,Positif
137,Àsmãa Bènbarkã,ما شاء الله,Positif,Neutre
137,الأستاذ زايدي جيلالي,هل المودام مجانا,Neutre,Negatif
137,Reda Boussadia,والله ادخال عالمية,Neutre,Negatif
137,ياسين الأثري,عندي مشكل فليكست عشرلاف ودخلت وشريت بيها عرض وبقات منها رصيد مبعدا لقيت الرصيد راح والعرض راح ماذا المشكل؟,Negatif,Negatif
137,Tìtò Tìtò,le meilleur,Positif,Positif
137,Iy Ed,هل فعلا هناك عرض لانترنت ليست محدود في هايلة بوكس,Neutre,Positif
137,Đã Łäľ,راني حابة نشري مودام اوريدو 4g كيفاه افعل ارجو اجابة,Neutre,Neutre
137,Räÿ Àñé,incha allah 🫶,Positif,Positif
137,Si Fo,مودام وانترنت قليلة نرمالمو ديروه 10 فيها 50 جيغا و هدرة تنحوها احسن بكثير,Neutre,Negatif
137,Said Mekroud,هل انترنت ليست محدود في ساهلة بووكس,Neutre,Positif
137,Yuui Chi,ردو عليا في لبريفي راح تدولي لينتي اكل عندي مشكل,Negatif,Negatif
137,Imad Limani,سلام عليكم بقداه السومة,Neutre,Neutre
137,Derbal Tahir Mohamad,كم يدير,Neutre,Negatif
137,Nazim Aitouali,اوريدو عندي مشكل,Negatif,Negatif
137,Sohila Sg,السعر من فضلك,Neutre,Neutre
137,Ilyes Papillon,الله بارك مشاء الله,Positif,Neutre
137,Said Brahimi,ردو علينا ؟؟,Negatif,Negatif
137,Chachoua Akram Abderrahmane,الرجاء تجاوبوني فلخاص,Neutre,Negatif
137,Maicha Yasmine,السعر,Neutre,Negatif
138,Abbes Bõûssœüâr,شبكة ممتازة ما شاء الله سرعة انترنت تفوق 60ميغا في الثانية ولكن الخلل لي انه صاري انه خلل الهاتف نتاعي رجعت للزيرو عليا وعلى زماني,Positif,Negatif
138,Rahal Aziz,الله بارك شفت يا حسان 60 جيقا و مزال الخير القدام,Positif,Positif
138,Plateau Miroir,شكر شركة اوريدو دئمنا في الصدارة,Positif,Positif
138,Ali Abou Omar,شارجيت 1500 واكتيفيتها لكن ماقدرتش نهدر عيطتلكم قالولي يوجد خطأ تقني اليوم ،مال9 خاص ب الصباح ما صلحتوش الخطأ,Negatif,Negatif
138,Khenfer Brahim,او عندها يومين الشبكة عاطله.,Negatif,Negatif
138,Ilyes Papillon,الله بارك شيء حسن دائما في صدارة مزيد من تألق ونجاح,Positif,Positif
138,Douaa Goudjil,ردو عليا بريفي غادي نهبل,Negatif,Negatif
138,Jamel Oviç,هل فيها خاصية اختيار الرقم ؟؟,Neutre,Neutre
138,Reda Boussadia,اوريدو ادخال للعالميا,Neutre,Positif
138,فرح ومرح,عندي مشكلة راسلتكم لكن لم اتلقى الجواب؟؟,Negatif,Negatif
138,Ta Rek,شارجيت اليوم 200 الف واكتيفيتها لكن مادخلني لا يوجد جاني ميساج بلي اكتيفيت لكن كي افعل لكي نعرف كم عندي رصيد يخرج ماعندي لا يوجد من يعرف لماذا ؟,Negatif,Positif
138,Yaci Fįm,من لي ربح في خاص ب خمن وربح,Neutre,Positif
138,Sãdak Chêttì,وديما كيف,Neutre,Negatif
138,بلال الجزائري,شارجيت 100دج واكتيفيتها يوتوب محبش يمشي؟,Negatif,Positif
138,Mohammed Bounaoua,هل يمكن التغيير من dima إلى gold جديد,Neutre,Positif
138,الجلاطة عبد الله,دايرين يوتوب مجانا مبغاش يمشي,Negatif,Positif
138,Ahmed Ahmed,لماذا لا تجيبون في الخاص ؟,Neutre,Negatif
138,الجلاطة عبد الله,ني راسللكم في اسبوع حتى يكمل لعرض تاعي لكي تردو,Negatif,Positif
138,Hadeel Ab,حبيت نعرف اختيارات خاص ب شريحة dima+ و dima من فضلكم,Neutre,Positif
138,بن يحي لعبيدي,شارجيت 20دج و بعد مدة مالقيتهاش ادمن رسالتكم .,Neutre,Positif
138,Faiza Zouzou,هبلتني كونكسيون رآها تقيلة,Negatif,Negatif
138,Zhoo Med,عندي أوريدو هايا نقدر نرجعها لهذا العرض,Neutre,Positif
139,Nabil Fellah,ابقوا معنا,Positif,Positif
139,دهلي حاج,هنا الجزائر,Neutre,Positif
139,Plateau Miroir,شكرا اوريدو,Positif,Positif
139,ام محمد منصف,موفقين يا رب العالمين,Positif,Positif
139,Pat Chino,موفقين,Positif,Positif
139,Rabah Rayane,المزيد من التفوق,Positif,Positif
139,Sabrina Issa,ربي يوفقهم,Positif,Positif
139,Sãlihü Mühàmmád Hõng,im really سعيدة with this day that become radio days thanks.,Positif,Positif
139,Ben Fati,بالتوفيق ان شاء الله,Positif,Positif
139,Rachida Azil,مزيدا من التألق والنجاح,Positif,Positif
139,Ilyes Papillon,الله يوفقهم,Neutre,Neutre
139,Àŷm Ęñ,الله يوفقهم,Positif,Neutre
140,Moussa Zeggar,ان شاء الله,Positif,Neutre
140,هشام حمياني,ألف مبروك,Positif,Positif
140,Moussa Kachou,toutes nos felicitations,Positif,Positif
140,Ezzte Imane,ان شاء الله,Positif,Neutre
140,Belkacemi Noura,machaallah,Positif,Positif
140,Miral Sirin,بصح كل مرة مشاركة و لا أربح زهري و نعرفو,Neutre,Negatif
140,قادة جيلالي,ان شاء الله,Positif,Neutre
140,Marwa Ouarti,ه حسبتكم استهزاء حمدالله ياربي ربحت في شيء,Neutre,Negatif
140,Djamila Sf,عندي yooz كفماه افعل,Neutre,Negatif
140,La Belle Roos,وانا لماذا مربحتونيش,Neutre,Negatif
140,Samia Sari,مبروك عليكم,Positif,Positif
140,زيراري محمد الطيب,ألف مبروك للفائزين وحظ موفق للجميع,Positif,Positif
140,Oum Imade,ألف مبروك,Positif,Positif
140,مرام ميمي,كفاش نشارك,Neutre,Neutre
140,اكرام عاقلة,مبروك عاقبة لنا ان شاء الله,Positif,Positif
140,Wissem Wissem,مبروك,Positif,Positif
140,Àŷm Ęñ,مبروك عاقبة لنا ان شاء الله,Positif,Positif
140,اشعياء بن تومرت,وكتاه نفوز,Neutre,Positif
140,Mer À Amer,تم,Neutre,Positif
140,Mamat Awladi,الف مبروك وعقبالي,Positif,Positif
140,Räÿáñê Rãÿāñę,بينما اوريدو تدمر انا مستحيل نكمل,Negatif,Negatif
140,Djamila Sf,مبروك لعقوبة ليا,Positif,Positif
140,Ãbdõ Ãbdõ,dima اوريدو,Neutre,Positif
140,Kousai Ranim,الف مبروك لعقوبة لنا ان شالله,Positif,Positif
140,Samir Gega,مبروك عليكم,Positif,Positif
141,ام محمد منصف,ربي يوفقكم لما فيه خير وصلاح,Positif,Positif
141,Om Oussaîd,روعة,Positif,Positif
141,Игра Смерть,لحد الان ماربحت لا يوجد,Negatif,Negatif
141,Hajj Lakhdar,بصح الوقت نرجو ايضا وقت,Neutre,Positif
141,Ñesrine Bmg,عندي التطبيق صح مربحناش فوق 700ميغا لكن عاجبني ينفع,Positif,Positif
141,Şmãįlî Hâmzä,انا مبقاتش تسجلي,Negatif,Negatif
141,Si Do,شاركت بصح لعد الان مربحتش فوق 200مو,Negatif,Positif
141,Shok Shpirti,من لبارح كوناكسيو ما تخدمش علاش!! و ايضا شبكة عيان,Negatif,Negatif
141,إلياس مباركي,أفضل عرض أحببته حتى الأن ربي يحفظكم,Positif,Positif
141,Më Hdï,سلام عليكم لدي سؤال على تطبيق my ooredoo لدي شريحة yooz yooz و شوفو ماذا يكتبلي,Neutre,Negatif
141,Møĥ Áň Ɗè,ما شاء الله تبارك الرحمن,Positif,Neutre
141,Choukal Mahmoud,top,Positif,Positif
141,علي ولد أحمد,فيديليتي كانت ب 10 دج و حذفوهالي ولت ب 20 دج . هل هناك طريقة لارجاعها,Negatif,Negatif
141,Massil Mez,مابغاتش تمشيلي ممكن حل,Negatif,Positif
141,ام محمد منصف,ما شاء الله,Positif,Neutre
141,Fatmi Yassine,عندي في مشكل لي تطبيق ارويدو محبش يخدم,Negatif,Negatif
141,Samir Sam,merci,Positif,Positif
141,Redouane Slimani,جربتو بارك الله فيكم,Positif,Neutre
141,Moussa Zeggar,ما شاء الله ربي بارك وزيد,Positif,Positif
141,Hassan Athmani,ما شاء الله,Positif,Neutre
141,رينوشه دينه,من لبارح انترنت مهيش تمشي عندي,Negatif,Negatif
141,シ シ,ما شاء الله,Positif,Neutre
141,زهراء ابنة ابيها,روعة,Positif,Positif
141,Thafath Lune,شكرا لكم,Positif,Positif
141,اية الرحمان,ما شاء الله,Positif,Negatif
141,Mounder Mounder,وليت نربح الا 50 ميغا ولا ما نربحش لماذا,Neutre,Negatif
142,Jalilou Sifou,مبروك,Positif,Positif
142,جواد علاء الدين,الف مبروك العاقبة لنا ان شاء الله,Positif,Positif
142,Massil Mez,سلام من يعرف كيف يحلو شريحة اوريدو إلى yooz,Neutre,Positif
142,Sa Fa,مبروك,Positif,Positif
142,Moh Amed,ان شاء الله رابحين,Neutre,Positif
142,فاطمة الزهراء فاطمة الزهراء,لكي نربحو ماذا نديرو,Neutre,Negatif
142,Malika Harouni,ان شاء الله يا رب,Positif,Neutre
142,Mamat Awladi,الف مبروك وعقبالي يا رب,Positif,Positif
142,Loulou Dadi,أمنيتي نربح أي شيء,Neutre,Positif
142,Ali Omane,ألف مبروك مزيد من العروض,Positif,Positif
142,سعادتي أمي,الف مبروك,Positif,Positif
142,Diamon Noir,الف مبروك للجميع,Positif,Positif
142,زيراري محمد الطيب,ألف مبروك للفائزين,Positif,Positif
142,ترتيل ترتيل,ها من ربح,Neutre,Negatif
142,Àŷm Ęñ,الف مبروك العاقبة لنا ان شاء الله,Positif,Positif
142,Djamila Ait Habouche,الف مبروك عاقبة لنا,Positif,Positif
142,Touta Emad,تم,Neutre,Positif
142,Jalilou Sifou,ولا مرة,Neutre,Negatif
142,ᏕᎥᏰᎧ 乀 ぁ,الف مبروك للفائزين و حظ سعيد لي في قادم المسابقات,Positif,Positif
142,Meryam Siam,مبروك,Positif,Positif
142,Kousai Ranim,الف مبروك,Positif,Positif
142,Koki Algeroi,merci,Positif,Positif
142,Sabrina Issa,ألف مبروك لعقوبه ليا,Positif,Positif
142,Tidir Ma,مبروك عليكم وربي معاكم,Positif,Positif
142,Boussaha Samir,مبروك مبروك مبروك مبروك مبروك,Positif,Positif
142,Katiab Maktib,الف مبروك,Positif,Positif
142,Smail Gharbi,مبروك,Positif,Positif
143,Tìtò Tìtò,boyka boyka meilleur film de tous les temps,Positif,Positif
143,Ilyes Papillon,الله بارك اوريدو مزيد من تألق و وفاء,Positif,Positif
143,Àŷm Ęñ,الله بارك اوريدو مزيد من تألق و وفاء,Positif,Positif
143,Nou Noy,أتمنى الرد في الخاص,Neutre,Positif
143,Katiab Maktib,ما شاء الله,Positif,Neutre
143,Pat Chino,شكرا,Positif,Positif
143,Abdr Abdr,عندي مشكل في شريحة اوريدو بعثت خاص لا يوجد لي رجعلي,Negatif,Negatif
143,Jojo Joujou,ماشاءالله,Positif,Neutre
143,Ilyes Papillon,الله بارك اوريدو مزيد من تألق و وفاء,Positif,Positif
143,Moussa Zeggar,مشاء الله,Positif,Neutre
143,Ilyes Papillon,الله بارك اوريدو مزيد من تألق و وفاء,Positif,Positif
143,Lui Jio,يمشو بالكونيكسيو؟,Neutre,Positif
143,غريب ‟,لمحبي الاقتباسات: طلة على البروفايل واذا عجبك المحتوى افعل ابينو,Neutre,Positif
143,محمد يزيد بن اسماعيل,هل يوجد فيه افلام و مسلسلات جزائرية ؟,Neutre,Neutre
143,Ilyes Papillon,الله بارك اوريدو مزيد من تألق و وفاء,Positif,Positif
144,Ilyes Papillon,الله بارك مزيد من تألق و نجاح,Positif,Positif
144,Yacine Feghloul,كيف راني داير عرض 10 دينار يوتيوب الا محدود في اوريدو و مالحقتش نص شهر و ماحبش يمشي ليوتيوب اذا يوجد حل فيدونا,Negatif,Negatif
144,عقبة خالد,ما هي إمتيازات الموجودة في شريحة dima 1200,Neutre,Positif
144,Fouad Belaidi,كيف يمكنني تحويل عرض yooz إلي ديما؟,Neutre,Neutre
