ID Post,User Name,Comments,Sentiments,Predicted_Sentiment
11,Adda Adda,رحت شركة جازي غليزان حبيت نبدل شريحة هايلة كثيرا لlegend قالي ماتقدرش يجب تشري وحدة جديدة مشيت وهران لكي حولتها صفر معاملة,Negatif,Negatif
11,Yass Ine,الخدمات تاعكم ولات تعيي كفاش البارح اخلاصتلي انترنت,Negatif,Negatif
11,Amel Nina,شبكة انترنت ماكانش نظن نفليكسو بدراهمنا ماراناش نطلبو عليكم,Negatif,Negatif
11,مستغفرين تائبين,ياولدي فريق غلبان وانتم قلقالين,Neutre,Neutre
11,Rafik Raffaoui,mochkil tchdlk mois,Neutre,Neutre
11,Yougourta Youba,شبكة ضعيفة انترنت ضعيفة,Negatif,Negatif
11,وحيدة ابي,num ro service,Neutre,Neutre
11,Benaziza Mouad,مزال منتج متوفر,Neutre,Neutre
11,Yassine Tranquilo,عرض تافه يعطوك لجيغا ما يلحقش الشهر الاول يخلاصو,Negatif,Negatif
11,Faress Oran,سلام عليكم جازي احترامي ولكن الشبكة كميل بوهران كارثية بمعنى الكلمة نعاني ضعف الشبكة ونقص الانترنت لدرجة معدومة المهم لاي يريد شراء شريحة جازي تفكير مرة شرائها,Negatif,Negatif
11,Sou L King,انا عندي مشكلا كنفليكسي يدولي دراهم اريد نتاكد الاشتراكات اراهم يدولي فدراهم,Negatif,Negatif
11,Comptabilité et analyse financière,travaux comptabilite analyse financi re comptabilite analyse financi re,Neutre,Neutre
11,غانم غانم,السلام عليكم جازي ما نوع المودام كبير صغير بطارية,Neutre,Neutre
11,Abdel Rahim Gouasmi,نقدر نركب شريحة عادية مودام,Neutre,Neutre
11,Ahmed Rami,ممكن استفسار,Neutre,Neutre
11,Ïncõ Nnū,غالي كثيرا,Negatif,Negatif
12,Røsā Dänã,سلام شريت شريحة جيزيlegende هدرة وانترنت شبكة طالع بصح متهدرش دوني مبغاوش يطلعولي,Negatif,Negatif
12,Îl Hâm,مايهديكمش ربي تطلقولنا شبكة راهو كارثة لا يوجد هاد ايام,Negatif,Negatif
12,Far Ouk,مالها انترنت البارح,Neutre,Neutre
12,Omar Blidi,يوجد عروض خاص انترنت,Neutre,Neutre
12,Kat Zen,اكبر سراقين ابخس تغطية خاص جازي متحشموش الا جاوبو فقط يبرد جنونو فيكم رايحة نشري موبيليس الاقل عندهم تغطية مشي حالتكم,Negatif,Negatif
12,Faress Oran,سلام عليكم جازي احترامي ولكن الشبكة كميل بوهران كارثية بمعنى الكلمة نعاني ضعف الشبكة ونقص الانترنت لدرجة معدومة المهم لاي يريد شراء شريحة جازي تفكير مرة شرائها,Negatif,Negatif
12,RB FOOT,اخبار الرياضة الجزائرية تجدونها,Neutre,Neutre
12,Sherin Mon,مبغيتوش تحشمو خلو الا الاف كثيرا علينا,Negatif,Negatif
12,Toumi Youssef,السلام عليكم ورحمة الله وبركاته ديرولن عرض legend اصحاب الدفع البعدي,Neutre,Neutre
12,ᏦᎧᏕᏕᏗᎩ ᏗᏰᎴ ᏗᏝ ᏇᏗᎴᎧᏬᎴ,ماهو لاتي بهاذي العفسة التافهة الناس لايتية بالريزو تاعكم لاه صاريلو الشغر,Negatif,Neutre
12,Amel Nina,يوم نبعتلكم ما ريقلتوليش الشبكة انترنت ماكانش هادي خيانة دراهم تعرفو تدوهم,Negatif,Negatif
12,Tlemçeni Sidahmed,سراقين ياشعب فيق يسرقوك وكي تهدر معاهم يقولك راك مشغل خدمة وهوما يشغلوهالك بلعاني بش يسرقوك فيق,Negatif,Negatif
12,Laichour Ahmed,سرق,Negatif,Negatif
12,Seddike Bahi,توجد عروض جديدة انترنت جديدة,Neutre,Neutre
12,Zine Zinou,شبكة انه تناك سقموه ياوجوه الشر,Negatif,Negatif
12,Maroua Riena,comment desactiver abonnement,Neutre,Neutre
12,Tlemçeni Sidahmed,سراقين ياشعب فيق يسرقوك وكي تهدر معاهم يقولك راك مشغل خدمة وهوما يشغلوهالك بلعاني بش يسرقوك فيق,Negatif,Negatif
13,هدوء إمرأة جنة الرحمان,تعبئة مية ولا ميتين اساس تحكملنا شهر انتهاء ايام والله كثيرا,Negatif,Negatif
13,Omar Blidi,جازي تعبئة لكي تعطونا موبيليس يدو ايا احشمو شوية سكمو رواحكم ولا نبدلكم افعل موبيليس تحيا موبيليس وتسقط جازي,Negatif,Negatif
13,Fares Thamri,نومالمو افعلو يوم العالمي للانترنت واعطونا,Neutre,Neutre
13,Fati Fati,لماذا انترنت تكمل الوقت مانيش نستعملها كثيرا,Negatif,Negatif
13,Mohamed Mellak,كونكسيون ثقيلة تدفق ضعيف,Negatif,Negatif
13,Mehdi Barchalona,ياو اصلاح شبكة ولانترنت اومبعد ساهل دراهمنا يرجعهم تعبئة لكي منهدرو ما نكونكتيو حسن الجزائر,Negatif,Negatif
13,Toumi Youssef,السلام عليكم ورحمة الله وبركاته ديرولن عرض legend اصحاب الدفع البعدي,Neutre,Neutre
13,Hamza Mounib,حافظولنا انترنت تاعنا اشتراك خاص شهر يخلاص يوم العلم يكمل الشهر عادي,Neutre,Neutre
13,اناييس روجان لابرون,انا تعبئة تدوهملي وهاد لخطرة خاص تكتيظات وديتو لباقي,Negatif,Negatif
13,Omar Blidi,انترنت بيفيه انتهاء حفاظ بيانات,Negatif,Negatif
13,Adam Nasro,صحا عيدكم مبارك وكل عام وانتم بخير وصحه,Positif,Positif
13,Karim Gouatsou,واش انه صاري لريزو جازي ليوم ايام شبكة لا يوجد برج الكيفان بالضبط الضفة الخضراء vertu rive فهمونا يرحم والديكم,Negatif,Negatif
13,Houari Boumedien,كشما بقي خصوصيات شيء السيد غوغل والفايسبوك,Neutre,Neutre
13,Ly Na,djezzy نقوم تعبئة جازي جازي,Neutre,Neutre
13,Äïş Śà,ياو اصلاح شبكة,Negatif,Negatif
13,Yougourta Youba,شبكة ضعيفة سيء انترنت ضعيفة سيء معاملمة مصلحة الزبائن سيء سيء سيء سيء لا يوجد حل للمشاكل سرقة رصيد دون الزبون وخاصتا ناس لا تعلم والناس لكبار,Negatif,Negatif
13,Benaziza Mouad,يوجد محلاتكم مودام البيع,Neutre,Neutre
13,Snso NA You,تم,Neutre,Neutre
13,Ãd Êm,اصلاح انترنت خاص سيء تقيلا تقتلا وكل دقيقة تروح,Negatif,Negatif
13,Amel Nina,يوم نبعتلكم ما ريقلتوليش الشبكة انترنت ماكانش هادي خيانة دراهم تعرفو تدوهم,Negatif,Negatif
13,Abdelhak Chikhaoui,connexion internet merdique a sorecal beb zouar comme ca tout jours dirais meme partout,Negatif,Negatif
13,Amel Nina,يوم نبعتلكم ما ريقلتوليش الشبكة انترنت ماكانش هادي خيانة دراهم تعرفو تدوهم,Negatif,Negatif
13,Tlemçeni Sidahmed,سراقين ياشعب فيق يسرقوك وكي تهدر معاهم يقولك راك مشغل خدمة وهوما يشغلوهالك بلعاني بش يسرقوك فيق,Negatif,Negatif
13,Tlemçeni Sidahmed,شعب فيق راهم يشغلولك خدمات كيما رنتي الالعاب ويدولك دراهمك تعيطلهم يحملوك المسؤلية بلي انت شغلتهم يرجعولك لا يوجد ماكسيمون يورولك تلغي الخدمة تزيد يمات ويعاودو شي,Negatif,Negatif
13,Ben Krouk Sif,فلكسيت الف نلقا الف اكتيفات وحدها الانترنت,Neutre,Neutre
14,Ah Med,بسم الله الرحمن الرحيم,Neutre,Positif
14,Fati Fati,يوم راني اجيب ممكن توضيح اكثر,Neutre,Neutre
14,Fella GI,لماذا نرقد بكردي مشارجي نود نلقاه مكاش قالكم ماركوني فل jeux دالكم مرة طارت,Negatif,Neutre
14,Fõûád Ûsmb,خلل تطبيق djezzy,Negatif,Negatif
14,Prĩęn Cêssë,نهار يعود عندكم شبكة وكناكسيو كيما الناس عادا نخمو نصدقوكم اربي ماتحشموش بريزو تاعكم راكم كارثة,Negatif,Negatif
14,Queen of élégance,segmo ghi reseau bzf djezzy f lil rahj,Negatif,Negatif
14,Ïncõ Nnū,ما نديرو بقسيمة اعطونا دراهم,Neutre,Neutre
14,Hbey Ami,المسابقة نظل اجيب,Neutre,Neutre
14,Smail Lounis,التفاصيل,Neutre,Neutre
14,ايمان ساري,تم,Neutre,Neutre
14,بريم نجيبة,ممكن احد موظفي جازي يساعدني عندي مشكل الخط تاعي,Negatif,Negatif
14,Kmen Airsanem,pourquoi connexion djezzy devient plus plus merdique surtout soir oblige a changer operateur tout cas invite proches a acheter autre djez,Negatif,Negatif
14,Oussama Fellour Wï,ماتلقاو ماديرر توليو تشيخو بالغاشي اولا حسن الشبكة تاعك سيء ولا انسى راكم فتتو سلال معه النهب,Negatif,Negatif
14,هبة الله,الكونيكسيو تاعكم كارثة كارثة,Negatif,Negatif
14,Smiley Tipaza,excellent quiz adore,Positif,Positif
14,تاج الدين بومرداس,حالة السرقات افعلو شكاوي للشرطة لكي افعل تحقيقات مام يقولولك اكتفيت اي عفسة تبقى ليتراس انت فعلتها تليفونك او عندهم,Negatif,Negatif
14,طموح البشرية,مستحيل جازي وتربح,Negatif,Negatif
14,2222,وينهو ال نسكانيه تقول زليتونا انه خاصتني انترنت djezzy,Neutre,Neutre
14,Ryad Ry,بصح لماذا عام لكي تعيطو للفائزين اخر فائزين تم الاتصال خاص مكان لا يوجد جيبو بينا الوقت جوميا مدابيكم بدلوها انه يديو خاص القديمة بلغلا,Negatif,Negatif
14,Safa Med,اسوء شريحة الحل رميها القمامة,Negatif,Negatif
14,Iwach Hicham,جازي سراقين,Negatif,Negatif
14,Tlemçeni Sidahmed,شعب فيق راهم يشغلولك خدمات كيما رنتي الالعاب ويدولك دراهمك تعيطلهم يحملوك المسؤلية بلي انت شغلتهم يرجعولك لا يوجد ماكسيمون يورولك تلغي الخدمة تزيد يمات ويعاودو شي,Negatif,Negatif
15,Nouna Kacem,كفاش نلغي خدمة انا تعبئة خطرة زمان تجي تديها يكثر خيركم نعرف اوقات صلاة احوال طقس نشوفها يوم tv شيء اخرى يكثر خيركم,Neutre,Neutre
15,مهدي مهدي,سرق ظرف ايام فقط راني كتبتلكم الخاص ردو عليا,Negatif,Negatif
15,Choudar Hamada,جازي لماذا تلحق السبعة تولي انترنت كارثة فيديو ماتقدرش تشوفو راكم ناويين تسقمو روحكم تتسقمو مكلاه تريبونديلي تقولي شكرا ديرلي قوسين فاتح,Negatif,Negatif
15,Mohamed Sofiane,سرقت جيوب المواطنيين طرف جازي نصب علي مواطن,Negatif,Negatif
15,Ben Krouk Sif,نفلكسي منا نلقاها اكتيفات انترنت وحدها,Neutre,Neutre
15,Валид Меруани,بدلولي هايلة legend,Neutre,Neutre
15,Moussa Belmoumene,فضلكم كيفية الغاء خدمة ام يارا,Neutre,Neutre
15,حسين حسين,جازي تسرق لفليكسي الف,Negatif,Negatif
15,Mohamed Sofiane,ردو دراهم,Negatif,Negatif
15,Djalfaoiy Yli Na,شركة نهب جيوب المواطنين djezzy ضاهرة السرقة عيناني dima يكون ضحية وعندما نشتكي اليكم تستحمرونا بمقولة راك مشترك بعرض لتبرير افعالكم القذرة شركة تستفيد الملايير اليوم تزيد تسرق جيوب المواطنين البسطاء,Negatif,Negatif
15,Djaafar Djaafar,رايح نجاوبكم كامل جازي شركة مختصة سرقة اموال الزبائن تاعها العمال المسؤولين تاعها عصابة منظمة شبكة عيان لاكونيكسو تقول فكرون يتمشى الخدمات سيئة وبالمعرفة يسكرولك الرقم حلال عليهم تطلب يرجعولك الرقم تاعك ممنوع ولا يقولو خدمة الا متوفرة,Negatif,Negatif
15,Rose de Sable,تطبيق جازي امشي واربح لايعمل,Negatif,Negatif
15,Hi Chi,لماذا تستهلكون انترنت بسرعة العلم اني قمت بتعبئة رصيدي ولم تمر ايام انتهت انترنت اني قمت بتوفيرها لم استعملها مرة واحدة,Neutre,Neutre
15,Ltf Ibtissam,اسوء شبكة العالم غضب,Negatif,Negatif
15,Drop Hope,الانترنت اصبحت سيئة جدا الاونة الاخيرة,Negatif,Negatif
15,Bi Llel,اثقفو قليل كليت طاكوس ولا مكليتش مزال يستخدم هذو الخدمات يشوفكم تحسب رافد تلفون نوكيا ونستنا المساج تاعكم,Negatif,Negatif
15,Tlemçeni Sidahmed,سراقين ياشعب فيق راهم يشغلولك خدمات كيما رنتي الالعاب ويدولك دراهمك تتصل بيهم يقولك انت راك مشغلهم بش يسرقوك وكي تحب يعوضولك يقولك نعطوك تلغي الخدمة ويعاودو لوقت الشي يسرقوك,Negatif,Negatif
15,Djalfaoiy Yli Na,شركة نهب جيوب المواطنين,Negatif,Negatif
15,حمد لله,فضلكم كيفية الغاء البريد الصوتي راني نكون نهدر متخرجليش ابال يعطولي,Neutre,Neutre
15,Abdelmalek Samir,bonjour a forfait bynatna bloque bloque depuis fait plusieurs reclamations malheureusement toujours rien djezzy fait rien regulariser possibilite exploiter forfait bynatna,Negatif,Negatif
15,Djalfaoiy Yli Na,شركة نهب جيوب المواطنين,Negatif,Negatif
15,اشعياء بن تومرت,زيدولنا الجيغات خاص المشي,Neutre,Neutre
15,Abdelhak Chikhaoui,connexion internet merdique a sorecal beb zouar comme ca tout jours dirais meme partout,Negatif,Negatif
16,Bebo Arjansi,تفرجت فيلمات قصة عشق راحلي بزاف مرة تكمل نزيد خاص تكمل اين بيها,Negatif,Negatif
16,Lyas Ben,وكفاه نديرو لكي ماتزيدوش تسرقولنا الدراهم وتقولولنا راكم مشاركين اي خدمة اصبحتم قطاع طرق,Negatif,Negatif
16,Rafik Brahimi,اصلاح جودت التدفق كاريثة كنيكسيون تاعكم وسط مدينة البليدة متلحقش mg يفوت نهار الفاتورة تقطعو الخط,Negatif,Negatif
16,Amine Belhadj,عندكم مدة لم تفعلو عرض جديد الناس بدات تهاجر موبيليس اوريدو,Neutre,Neutre
