ID Post,User Name,Comments,Sentiments
154,David Jalile,افضل متعامل الصدق والمصداقية حب,Positif
154,Tìtò Tìtò,meilleur revendeur honnetete credibilite حب,Positif
154,Ridha Boss,راجع الرسائل ببريد الصفحة,Neutre
154,Ikram Ait Ikhlef,حب حب,Positif
154,Sa Bri,حب حب حب حب حب حب,Positif
155,امة الله,عرض خاص بصح جيقات بزاف قلال زيدونا شوية جيقات,Negatif
155,Djallel Ben,gold,Neutre
155,الخياط الجيجلي,زيدولنا قليل انترنت ماتكفيش خلاص,Negatif
155,Seif Edin Haouam,swith,Neutre
155,Fœœ Bàn,الله يوفقكم,Positif
155,Salem Hi,gold جديد,Neutre
155,Nassimou Qlf,خصني عرض خاص yooz,Neutre
155,Chaali Aouad,خاصني عرض خاص او اكثر شريحتي,Neutre
155,Sabir Ouartez,yooz,Neutre
155,محمد محمد الشافعي,اي عرووض لرمضان,Neutre
155,Salim L'heureux,gold internet vers tous appels illimites vers ooredoo client fidèle depuis plusieurs puces ooredoo meilleur operateur algerie toujours songer a amelioration continue a i x promotions accessibles abordables tous merci,Positif
155,Karim Melina,حب حب حب,Positif
155,AB Mourad,gold illimite ooredoo vers reseaux nationaux validite jours,Neutre
155,Møuňir ßàziňe,عمري ندم حياتي ندم yooz خدعة العمر,Negatif
155,Chaali Aouad,افعل خاص,Neutre
155,Hicham Metali,عندي لاسويتش وعندهم سنين,Neutre
155,Chamss D'alger,خاص,Neutre
155,Med Hadjir,للمشاركة dari quiz,Neutre
155,Zine Eddine Hamzaoui,gold,Neutre
155,Khaled Khaled,سويتش روعة,Positif
155,Потерянный Ангел,youtube illimite my favorite حب حب حب,Positif
155,Zāiňěb Ahměd,gold,Neutre
155,Brahim Cha,شريحتين dima plus,Neutre
155,Tarek Boussalem,dima عرض ما شاء الله,Positif
155,Prįn CëSs,خاص,Neutre
155,Aouiche Kissari,عرض yooz,Neutre
155,Bouali Karima,تعبئة شهر,Neutre
155,Lilà Mahboulista,bonne chance,Positif
156,PI X OU,شكرا اوريدو,Positif
156,Ŕiđa Ŕiďa,شكرا,Positif
156,Aek Amara,شكرا اوريدو,Positif
156,Amel Amola,شكرا انتم القيمة,Positif
156,Yacine Yacine,اوريدو المتعامل رقم الجزائر الصدق المصداقية شكرا اوريدو,Positif
156,Nabil Zetout,اوريدو تربحو تزيدو شكرا اوريدو,Positif
156,Mohamed Belaid,الشكر اعماق قلبي اوريدوا دائما القلب شكرا لمساهماتكم اللهم مزيد النجاحات والتطورات,Positif
156,ISh AK,ممكن تحاولو تحسنو تدفق الانترنيت,Negatif
156,Abdeslam Hadef,الف الف شكرا احسنت شريحه الجزائر,Positif
156,David Jalile,افضل متعامل الصدق المصداقية سنة لا تنسى ولحظات مليئة بالانجازات الرائعة حب,Positif
156,أم أميمة,cliente fidèle merci a ooredoo,Positif
156,Wolf Sirta,اي عرض yooz لشهر رمضان,Neutre
156,Abdeslam Hadef,شكرا,Positif
156,R'h Kociela,شكرا اورديو حب,Positif
156,Youcef Skikdi,شكرا ooredoo,Positif
156,Yahia Mca,شكرا اوريدو,Positif
156,ام محمد منصف,موفقين رب العالمين,Positif
156,Diraf Lahar,شكرا شكرا احسن متعامل الجزائر اوريدو,Positif
156,Noé Noé,number one ooredoo حب,Positif
156,موح موح,بالتوفيق,Positif
156,Kader Kader,merci ooredoo,Positif
156,Abdenacer Bourama,شكرا,Positif
156,Nina Nihel,حب حب حب حب حب حب حب حب حب,Positif
156,Jalilou Sifou,مبروك,Positif
156,Oum Yasmine,افضل شريحة متعامل ooredoo,Positif
156,Mohamed Mohamed,vive ooredoo,Positif
156,Habib Mensoul,merci ooredoo algerie felicitations toutes equipe bonne continuation vôtre projet mille tehya wa saha ramdankomes mousabakane,Positif
157,أم أميمة,اللهم انصر اخواننا المستضعفين فلسطين الشقيقة,Positif
157,Ilyes Papillon,حب حب حب حب,Positif
157,Bébè Ahlem,حب حب حب,Positif
157,محمد عبد الله,شكرا ooredoo algerie,Positif
157,Hicham Liz,ماهي عروض رمضان,Neutre
157,Ilyes Papillon,حب حب حب حب,Positif
157,ام محمد منصف,ربي يوفقكم خير وصلاح,Positif
157,Solo Madrid,ooerdoo,Neutre
157,ام محمد منصف,موفقين رب العالمين,Positif
157,Fîã Nsø,ما عروض رمضان,Neutre
157,عبد الله زيراري,حب حب حب حب,Positif
157,Mohammed Amine Rkn,حب حب,Positif
157,Mouloud Ouazine,rapport très peu insuffisant,Negatif
157,Jumelle De Sirine,حب,Positif
157,Hadjira Bouhraoua,اللهم انصر الاسلام والمسلمين مكان زمان غزة تحديد الهم انت المنتقم الجبار اليهود الغاصبين يارب العالمين,Positif
158,Gta Six,خاصني زوج بلايس عمرا الله يحفظكم,Neutre
158,نجمة في السما,صح فطوركم,Neutre
158,ام محمد منصف,موفقين رب العالمين,Positif
158,ام محمد منصف,اللهم ارزقنا زيادة بيتك الحرام ولكل مشتاق رب العالمين,Positif
158,Habibek Kamel,ان شاء الله ما زال راحش ربي يوفقه لكي يذهب ان شاء الله,Positif
158,Abdel ilah Adl,بالتوفيق ان شاء الله حب,Positif
158,Ilyes Papillon,حب حب حب حب حب,Positif
158,Ilyes Papillon,حب حب حب حب,Positif
158,سيرين تيزيرين,بالتوفيق,Positif
158,فرح ومرح,عندي مشكلة تطبيق my ooredoo ماكنش بونيس,Negatif
158,Anais Anais,صحا رمضانكم,Neutre
158,Faissal Tebbal,اوريدو معكم رمضان,Neutre
158,Anais Anais,بالتوفيق,Positif
158,ۦۦ Ishak,اي عروض خاص رمضان,Neutre
158,Sï Näz,حب حب,Positif
158,Fahima Ait Ait,بالتوفيق,Positif
158,Ñoür Ełimāñe,عندي مشكلة مقدرتش تعبئة ببيريدي موب,Negatif
158,Fatah Fatah,بتوفيق ان شاء الله,Positif
158,عبد الله زيراري,بتوفيق الله للجميع,Positif
158,Nora Nora,انترنت هدية لا يوجد دورة تنحات ooredoo algerie,Negatif
158,Jumelle De Sirine,حب,Positif
158,Nora Nora,ooredoo algerie,Neutre
158,Bébè Ahlem,بالتوفيق,Positif
158,Nora Nora,ooredoo algeriee,Negatif
158,ابناء ابن باديس,اين عروض رمضان,Neutre
159,Hamza Nekkar,تم اللهم ارزقنا عمره بقدرتك ارحم الراحمين حب حب ooredoo algerie عاونونا وجه الله راني زبون تقريبا سنه ولا هديه وصلتني عنكم العلم ان اشتراكي شهريا ربي يجازيكم هاد رمضان المبارك وان اردتم التاكد يرجى البحث اسمي عندكم وشكرا,Positif
159,Ŵàdaĥ Đìmiã,ان شاء الله يارب,Neutre
159,Wazena Thamazight,بسم الله الرحمان الرحيم ان شاء تكون منا نصيبي,Positif
159,Fahima Ait Ait,رب,Positif
159,أم أميمة,رب ياكريم,Positif
159,Dido Dido,اوريدو اجمل اتصالات الجزائر تكونكثي منين تكون وتهدر اين ماتكون لو تكون الارض تكونكثي اوريدو الفرحة دايما كاينة ان شاء الله عمرة رب لوالديا اهديها,Positif
159,Sarayın Prensesi,ان شاء الله تكون نصيبنا او نصيب محتاج اليها اكثر منا,Positif
159,ام محمد منصف,اللهم ارزقنا وانت خير الرازقين,Positif
159,Nabila Nabila,رب ان شاء الله,Positif
159,شلالي بهلولي,ان شاء الله تكون نصيبي,Neutre
159,Habibek Kamel,ما لم يذهب اتمنى قلبي ربي يوفقهم يروحوا باذن الله,Neutre
159,فاروق فاروق,ان شاء الله انا فايز ranini رمضان ooredoo dima ooredoo,Neutre
159,Mohamed Rami,ان شاء الله تكون نسيبنا عمرة لا تبخل علينا oredoo شكرا دائما اوريدو اوريدو,Positif
159,Merouane Dewaji,رب رب رب,Positif
159,Adem Merz,رب,Positif
159,Marya Mari,ماشاءالله قمة,Positif
159,Tasnime Noursine,ان شاء الله رب,Positif
159,RAwnek la Morena,رب,Positif
159,Sôù Mîã,ان شاءلله تكون نصيبنا رب,Positif
159,Abdelmadjid Makhoukh,ان شاء الله خير,Positif
159,الا يمان بالله,رب,Positif
159,Naser Eddin,رب كريم حب,Positif
159,Ahmed Mohamed,اللهم امين رب العالمين,Positif
159,Dima Hmd,صح فطوركم صح رمضانكم رجعونا لكود اوريدو تحطوه فالمسلسلات لربح قسيمة ادا تكرمتم,Neutre
159,Fellah Msifa,متعرفيش نسجل,Neutre
159,كالنخلة شامخة,رب ارزقني فانت وحدك الرزاق يالله,Positif
160,ام محمد منصف,السلام عليكم رحمة الله بركاته حب حالكم ايها الرائعون اسال الله ان يحفظكم اينما كنتم يوفقكم خير وصلاح ويسعد قلوبكم ويبشركم بالخير حب,Positif
160,Ilyes Papillon,حب حب حب حب,Positif
160,Jumelle De Sirine,حب,Positif
160,ام محمد منصف,ربي يحفظكم,Positif
160,عيسى عثمان,اوريدو كنت نلعب اوريدو مستحيل ربحت ينحولي الا الدراهم كنت تعبئة,Negatif
160,Habibek Kamel,بكل اوريدو تبقى dima هية المفضلة الكثير الجزائريين انا ضمنهم الله يعطيكم الصحة اوريدو,Positif
160,LI Li,محبش يدخل تطبيق اوريدو التحديث يجب كوناكسيو,Negatif
160,أم أنس عبد الودود,شبكة عندنا ضعيف خلاه,Negatif
160,خديجة بلكحل,ماحبش يتفتح تطبيق,Negatif
160,Abdou Annabi,انا عندي شريحة ooredoo gold مانفلكسي الف تكتيفاها ديراكت اريد نعود ناكتيفاها انا,Neutre
160,Bilal Bigo,ولي عندو شريحة yooz كيفاه يدير,Neutre
160,Ikram Ait Ikhlef,صح فطوركم تقبل الله منا ومنكم صالح الاعمال,Positif
160,Fatah Fatah,صح رمضانكم بالصحة والهناء ان شاء الله,Positif
160,Fahima Ait Ait,صح فطوركم تقبل الله منا ومنكم صالح الاعمال,Positif
160,Samir Boussosx,inshallah,Positif
160,Sa Bri,حب حب حب,Positif
160,Anais Anais,صحا رمضانكم,Neutre
160,Ryme Farah,رمضان كريم,Positif
160,Aymen Kh,صح رمضانكم ooredoo algerie دخلت تطبيق لقيتش مضاعفة العروض,Neutre
160,Salah Boukherbata,شكرا ooredoo algerie علي التحديث الجديد my ooredoo تحديث القمة وشكرا علي العروض الجديدة حب,Positif
161,Jumelle De Sirine,حب,Positif
161,Sï Näz,حب حب,Positif
161,Noureddine Beny,الف مبروك للفائزين والعقوبة للبقية,Positif
161,Håy Dër,رجعولنا الكادو خاص يوم,Neutre
161,Noé Noé,مبروك حب,Positif
161,Malik Alger,لعقوبة ليا,Positif
161,Samira Benzaoui,الف مبروك,Positif
161,Abdelkader Re,مبروك,Positif
161,Tìtò Tìtò,مبروك عليهم,Positif
161,Sa Bri,الف مبروك حب حب حب,Positif
161,Khadija Ben,مبارك عليهم,Positif
161,Oum Nessrine,مبروك,Positif
161,Kader Kader,الف مبروك,Positif
161,Koléa Koléa,الف مبروك,Positif
161,ام معاذ,الف مبروك,Positif
161,بريئة بعيون جريئة,مبروك,Positif
161,نسمات هادئة,الف مبروك,Positif
161,Hmaida GB,منين نجيبو رمز خاص قسيمة,Neutre
161,Beau Voleur,رجعونا خاص عجلة ربي يحفظكم,Neutre
161,Hajj Lakhdar,لماذا لا اربح بطاقة خاص الف,Neutre
161,Mohamed Denidni,ورونا اين راكم تلعبو ملقيتكمش,Neutre
161,ٱٱ يوسف,رجعولنا خاص الكادو,Neutre
161,Wolf Sirta,مبروك للفائزين,Positif
161,Mari Meri,اين نجاوبو السؤال اين تختارو الفائزين,Positif
161,ᎰᎯᎠᎥᏞᎯ ᏚᎯ,مبروك,Positif
161,Bi Lel Annaba,تقعد شريحة بلا مانفلكسي وتتغلق,Neutre
161,علي بانازلي,ooredoo algerie انا اسبوع نشارك لماذا لا اربح,Neutre
161,Rayane Rayane,سلام عليكم اذا رايح افعلو عرض شريحة yooz,Neutre
162,Čhèrîf Čũ,صح صحوركم,Neutre
162,Jumelle De Sirine,حب,Positif
162,منى مي مي,حبيت اسال اكتفيت مية تلف خاص شهر مشات سمانة فقط ونحاولي انترنت لماذا حابة نفهم يعرف يقلي,Neutre
162,بناتي قرة عيني,شريحة رجعوهالي كانت عندي كيفاه ماشي يجب نروح ليهم,Neutre
162,Maria Albatrose,ما العروض الجديدة خاص رمضان يوجد رمز خاص مياتلف جديد,Neutre
162,Ilyes Papillon,حب حب حب حب حب حب,Positif
162,ام محمد منصف,مبارك عليكم الشهر الفضيل,Positif
162,Ahmed Hamza,شهر الرحمة,Positif
162,Mohammed Hadri,رمضان كريم وتقبل الله منا ومنكم الصيام والقيام وصالح الاعمال مشكورين ooredoo,Positif
162,Noé Noé,حب,Positif
162,Abdelkader Re,رمضان مبارك,Positif
162,Ghali Gsm,رمضان مبارك بالتوفيق ان شاء الله,Positif
162,Tasnime Noursine,رمضان كريم,Neutre
162,Kader Kader,رمضان كريم,Neutre
162,Hafsa Brdjh,اي كانو بكري يجو للمدرسة ويقولولنا جيبو ذراع للتبرع يمدولنا تامبر,Neutre
162,Lei Bkd,aime ooredoo حب,Positif
163,حسام عيشوش,شكرا اوريدو,Positif
163,Ikram Ait Ikhlef,بالتوفيق اوريدو,Positif
163,Aàä Mir,تطبيق اوريدو انه فالانعاش,Negatif
163,Rosy Ly,بيها connexion تطبيق ما يخدمش كوناكسيون لا يوجد,Negatif
163,Noé Noé,toujours sommet,Positif
163,Saïdi Kādî,لقد قمت باشتراك امس ولم استفد عرض مضاعف انترنت,Neutre
163,Mõhåmëd Parisën,حب حب حب حب حب حب حب حب حب حب حب,Positif
163,라얀아담,شريحة yooz مافيهاش,Neutre
163,نوردين دكوش,اجب خاص,Neutre
163,Wolf Blood,صح فطوركم راني نخدم اماكن لا يوجد شبكة كثيرا افعل باس نعرف نوامر عيطولي,Neutre
163,اشعياء بن تومرت,لماذا لا يتم وضع الخدمات الموجودة التطبيق الموقع بحيث عندما يفتح المستخدم حساب الموقع يجد الخدمات بمعنى نسخة ويب التطبيق وهكذا سيستفيد الجميع الخدمات,Neutre
163,Äzë Dïnë,حب حب,Positif
163,مايا مريام,شكرا,Positif
163,Plume Plume,number one,Positif
163,املي في الله,البارح درت للفيس وثقيلة كثيرا وفاتت نتع الليل وماكان لا يوجد,Negatif
163,James Specter,للاسف لم اجد العرض x تطبيق ooredoo,Negatif
163,ام بشرى,المشكل فالريزو نعاني معاها,Negatif
163,Ali Bassaleh,ooredoo algerie نستحقكم بريفي ردو عليا,Neutre
163,Koléa Koléa,شكرا ooredoo,Positif
163,Gestion Dbms,لدي شريحة dima لا استطيع استعمال التطبيق,Negatif
163,ÂbdÔù ÂbdÔû,شكرا,Positif
163,Kader Kader,merci ooredoo,Positif
163,Djamila Sf,بالتوفيق,Positif
163,Fahima Ait Ait,شكرا,Positif
163,Mohamed Mohamed,مين نزل تطبيق my ooredoo الرقم ليس مسجل,Neutre
163,Karim Kassel,الله بارك,Positif
163,Yøu Yøu,جميل,Positif
163,Nour Lakehal,رد عليا,Neutre
164,ام محمد منصف,اللهم بعدد حبات المطر وبعدد سجد وشكر ارزق مؤمن فرحة يسجد باكيا ورزق لا ينقطع,Positif
164,Oum Yasmine,ooredoo coeur,Positif
164,Koléa Koléa,حب,Positif
164,Yasser Dje,العجلة ديال انترنت فين,Neutre
164,Ilyes Papillon,الله بارك معا اوريدو طور عالمك حب حب,Positif
164,Plume Plume,حب,Positif
164,Ilyes Papillon,حب حب حب حب تستهالو بوقالة,Positif
164,فرح ومرح,كشما يوجد عرض قراتوي ما اوقفتو لعبة الدولاب,Neutre
164,جا بر,يوجد نمروات ميحبوش يدخلو اوريدو الحل هوا,Neutre
164,Ilyes Papillon,حب حب حب حب,Positif
164,Jumelle De Sirine,حب,Positif
164,Smiley Tipaza,حب,Positif
165,ام محمد منصف,اسال الله عز وجل ان يجزيكم خير الجزاء وان بارك جهودكم بارك الله فيكم المجهود الطيب,Positif
165,Kha Dij,ki kmal lwa dartou code,Neutre
165,Boualem Ghazi,يفوت الوقت تحطو الكود,Neutre
165,الفتى العاقل,ممكن ترجعونا عجلة الحض,Neutre
165,Mã Vîe Bëllê,شاف الكود يقولي,Neutre
165,Fgbde Ggfhtr,ooredoo algerie مسلسل يحطو الكود,Neutre
165,أمينة أمينة,اي مسلسل اجد الرمز,Neutre
165,Hanofr Baybo,واشن الرمز,Neutre
165,ۦۦٰ۪۫ۦٰ۪۫ۦٰ۪۫ۦ ۦۦٰ۪۫ۦٰ۪۫ۦٰ۪۫ۦ,اين رمز اي مكان تلفز اي مسلسل ولا اشهارooredoo algerie,Neutre
165,Zohir Ch,ماهو رمز,Neutre
165,Saleh Yousfi,رمز اين,Neutre
165,Jumelle De Sirine,حب,Positif
165,Karim Karimø,اين تجد الرمز,Neutre
165,Wîssôù Wïssæmé,ooredoo algerie جاوبوا الخاص عندكم جور تديولي الرصيد فوقها متجاوبوش غضب غضب غضب غضب,Negatif
165,Ilyes Papillon,حب حب حب حب,Positif
165,Sąłęh B Ŗk,لكود لول,Neutre
165,Simons G Riley,كداه عدد الرابحين,Neutre
165,ۦۦٰ۪۫ۦ ۦۦٰ۪۫ۦ ۦۦٰ۪۫ۦ ۦۦٰ۪۫ۦ,افعل,Neutre
165,Ismail Elbegaa,حاليا اين نلقا الرمز اي مسلسل,Neutre
165,Madra Zo,يرجى الضغط الرابط لربح انترنت صالحة لمدة ايام ولاصدقائك jop quo,Neutre
165,Bouchra Benou,اين نلقاى الكود,Neutre
165,Kanimana Mami,aujourd hui quoi,Neutre
165,اودي عبدو برک,اين يلعب,Neutre
165,عبدالقادر شوال,عندما ينتهي الوقت يضعون الرمز,Neutre
165,Ilyes Papillon,رمز راني عارفو حب,Neutre
165,Mohamed Mohamed,ناس تحوس الرمز انا نحوس اين نحط الرمز,Neutre
165,Iyéd Mohamed,ami naa,Neutre
166,منى مي مي,مبروك,Positif
166,Ma Ya,الف مبروك عقبالنا ان شاء الله,Positif
166,Mery Laborantine,مبروك العاقبة ليا,Positif
166,نور الوجدان,الف مبروك العاقبة رب,Positif
166,Fahima Ait Ait,مبروك,Positif
166,أم أميمة,مبارك للفائزين,Positif
166,نسمات هادئة,الف مبروك,Positif
166,Sadek Sadouk,الف مبروك اللهم تقبل منا ومنكم صالح الاعمال الصالحة رب العالمين,Positif
166,Djamila Sf,الف مبروك,Positif
166,زيراري محمد الطيب,الف مبروك وحظ موفق للجميع,Positif
166,Fouzia Fouzia,بالتوفيق والنجاح للجميع,Positif
166,موح موح,الف مبروك والمرة الجاية ليا ان شاء الله,Positif
166,Mohammed Hadri,الف مبروك للفائز وحط موفق للجميع وتقبل الله منا ومنكم الصيام والقيام وصالح الاعمال مباركة,Positif
166,Plume Plume,مبروك للفائز,Positif
166,Abdelkader Re,الف مبروك,Positif
166,Koléa Koléa,مبروك للفائز,Positif
166,Abdenacer Bourama,الف مبروك لعقوبة,Positif
166,Noureddine Beny,الف مبروك للفائز والعقوبة للبقية,Positif
166,Sa Bri,الف مبروك حب حب حب,Positif
166,Noor Danny,الف مبروك لعقوبة ولجميع,Positif
166,روجدا روسيل,الف الف مبروك,Positif
166,Ghecham Samir,الف مبروك لقوبة علينا,Positif
166,Oum Abdou,مبروك,Positif
166,Nouri Aljazairi,الف مبروك,Positif
166,Jalilou Sifou,مبروك,Positif
166,ام معاذ,الف مبروك,Positif
166,Šøŋ Bāĥăŗ Ŷäpřåķ,الف مبروك,Positif
166,Yacine Rezzag,مبروك وبالتوفيق للجميع,Positif
167,كاتب عمومي معتمد,رائع,Positif
167,Kaw Tar Ziri,الحماس,Neutre
167,Mã Vîe Bëllê,هوما الافلام يلي يديرو فيهم الرمز خاص اوريدو للربح,Neutre
167,Chaimaa Mehamdi,adem حب حب حب,Positif
167,Yanis Meziani,saha ftourek ooredoo algerie حب,Positif
167,Bouchareb Houssam,تجور تضاعفو انترنت جولد وديما وحنا صحاب yooz مناش نبانو,Neutre
167,فرح ومرح,لماذا حذفتو لعبة الدولاب,Neutre
167,Jumelle De Sirine,حب,Positif
167,عبٰٰد الہٰرحہٰمان,switch fiha wala nn,Neutre
167,Ikram Ait Ikhlef,صح فطوركم تقبل الله منا ومنكم صالح الاعمال,Positif
167,Omeyousef Benabed,صح فطوركم,Neutre
167,Mohamed Moha,السلام عليكم وعلاش حملت تطبيق ما يطلعلش عروض انترنت,Neutre
167,ام محمد منصف,صح رمضانكم,Neutre
167,Elle Elle,تطبيق ما بغاش يفتح,Negatif
167,Mêrÿ Rôzê,صح فطوركم,Neutre
167,Djamila Sf,صح افطوركم,Neutre
167,Noureddine Beny,صح فطوركم,Neutre
167,Ramzi Wahid,ممكن توضيح اكثر فضلكم الاخوة اوريدو,Neutre
167,Ilyes Papillon,حب حب حب حب,Positif
167,Ilyes Papillon,حب حب حب,Positif
167,Fodhil Achouri,حطونا رمز,Neutre
168,Kader Kader,ooredoo قمة فى العطاء,Positif
168,ام محمد منصف,الله بارك فيكم وينير طريقكم بالخبر الصحة العافية ان شاء الله,Positif
168,Ghendir Lahcén,دمتم خدمة الوطن المواطن اوريدو,Positif
168,Koléa Koléa,قمة العطاء اللهم بارك للقائمين ooredoo,Positif
168,Noé Noé,الله بارك,Positif
168,Jumelle De Sirine,حب,Positif
168,Abdelkader Re,الله بارك ooredoo,Positif
168,Ilyes Papillon,الله بارك وربي يشفيهم ويقدركم علي فعل خير,Positif
168,Plume Plume,respect,Positif
168,ام محمد منصف,موفقين رب العالمين,Positif
168,Smiley Tipaza,dima sommet bonne continuation ooredoo,Positif
168,Noureddine Beny,اوريدو تصنع الفارق دوما,Positif
168,نسمات هادئة,الراعي الرسمي للمناسبات بالتوفيق,Positif
168,عريوات فريد,مواصلون النظال,Neutre
168,عريوات فريد,مواصلون النظال,Neutre
169,Djamila Sf,صح افطوركم,Neutre
169,ام محمد منصف,اللهم تقبل منا صيامنا وقيامنا وصلاتنا وسجودنا وركوعنا اللهم اجعله شهرا تنصلح امورنا وتستقيم حياتنا وترزقنا الخير الدنيا والاخرة اللهم امين يارب العالمين,Positif
169,ام محمد منصف,صح فطوركم,Neutre
169,Mi Ral,صحة فطوركم,Neutre
169,أمال الحياة,صح فطوركم,Neutre
169,Seddiki A. Moumen,شكرا حب,Positif
169,نسمات هادئة,صح فطورك,Neutre
169,Said Said,صح فطوركم,Neutre
169,أحمدموسي امزوغ,لا اعرف سبب قطع اوريدوو علي الحي امتعتنا ان كنا نستمتعوا بيه فجاة تم قطعه بدون سبب شهر الي الان,Negatif
169,Smiley Tipaza,ooredoo the best,Positif
169,Koléa Koléa,adore ooredoo,Positif
169,Plume Plume,ooredoo number one,Positif
169,Noé Noé,حب,Positif
169,جومانة أم آدم,تطبيق رمضان يخدم غاية دخل رمضان مراهش يفتح وراسلتكم فلخاص ومكان جواب,Neutre
169,فرح ومرح,التطبيق ماحبش يتفتح عندي ارجو حل المشكلة,Negatif
169,Wolf Sirta,ويووز ضاعفو انترنت,Neutre
169,ۦۦ ۦۦ,باغي نفلكسي كاين عروض,Neutre
169,Jãl Ïl,رجعولنا تحديت لقديم,Negatif
169,Meriem Ben,شكرا,Positif
169,Kha Oula,التطبيق بطيئ جدا استخدام البطاقة الذهبية ارجو حل المشكل,Negatif
169,نور الهدى اسلام,رسلتلكم يوم التطبيق مش يخدم عندي,Negatif
169,L'étoile Blanche,كيفاه نستعمل النقط عندي ونحولها للانترنت,Neutre
169,هش' ام,شكرا,Positif
169,Ilyes Papillon,حب حب حب حب,Positif
169,Jumelle De Sirine,حب,Positif
169,مهدي حسام الدين,حب,Positif
169,Margue Rite,حب حب حب,Positif
169,Fatima Ben Arabi,ياودي رجعولي الاف فليكسيتها لبارح ماكوناكتيت بيها دقيقة وطار لحمام حرام عليكم,Negatif
170,Amar Meh Meh,بالتوفيق للجميع ان شاء الله,Positif
170,حورية ميداز,مبروك للفائزين,Positif
170,Moussa Zeggar,الف مبروك,Positif
170,Fahima Ait Ait,مبروك,Positif
170,Sadek Sadouk,بالتوفيق للجميع ان شاء الله مبارك,Positif
170,Noureddine Beny,الف مبروك للفائزين والعقوبة للبقية,Positif
170,Adam Nizar,الف مبروك,Positif
170,Sa Bri,الف مبروك,Positif
170,Kädër Kädër,الف مبروك وان شاء الله نربحو,Positif
170,زيراري محمد الطيب,الف مبروك للفائزين وحظ موفق لباقي المشاركين,Positif
170,نسمات هادئة,الف مبروك,Positif
170,MokedÐem LàaraDj,الف مبروك للفائزين,Positif
170,لخذاري خالد,لعقوبة,Positif
170,Rachida Azil,بالبركة,Positif
170,Oum Yasmine,لعقوبة,Positif
170,Jalilou Sifou,مبروك,Positif
170,Plume Plume,مبروك,Positif
170,Tasnime Noursine,الف مبروك,Positif
170,Fouzia Fouzia,الف مبروك للجميع,Positif
170,عبد الله زيراري,الف مبروك لعقوبة لكل,Positif
170,Lebik Algérie Ahmed,الف مبروك حب,Positif
170,Sahrawi Hakim,مبروك لعقوبة للكل,Positif
170,El Habib Azrou,الف مبروك,Positif
170,Asma Zabour,مبروك تمنيت نربح معكم,Positif
170,Abdelkader Re,الف مبروك,Positif
170,ام معاذ,الف مبروك عقبا,Positif
170,اسألك فرجا قريبا,مبروك,Positif
170,Kader Kader,مبروك الفائزين,Positif
171,Abdelkader Re,ما شاء الله,Positif
171,Noé Noé,اللهم صلي سلم رسول الله,Positif
171,ام محمد منصف,اللهم صل وسلم وبارك سيدنا محمد وعلى اله وصحبه اجمعين اللهم اني اسالك قلبا سليما لا غل ولاحقد ولا حسد احد خلقك اللهم وفقنا للخير واعنا اللهم اجعل عملي كله خالصا لوجهك رب العالمين,Positif
171,Kader Kader,ما شاء الله,Positif
171,Merouane Dewaji,اللهم صلي سلم رسول الله,Positif
171,Plume Plume,ما شاء الله,Positif
171,Koléa Koléa,للهم صلي سلم رسول الله,Positif
171,FO KS,انترنت تنقطع مستمر غضب غضب غضب غضب,Negatif
171,Ilyes Papillon,يعيطم الصحة,Positif
171,يبقى الامل,بالتوفيق,Positif
171,Amal Amal,حب حب,Positif
171,ثقتي بلله تكفيني,سلام,Neutre
171,Hamicha Abbes,حب,Positif
171,Slimane Usma,لابليكاسيو اوريدو مراهيش تمشي بزيرو,Negatif
171,عبد الله زيراري,حب حب حب,Positif
171,Jumelle De Sirine,حب,Positif
171,Ayman Boutenzer,شوفي الرسائل راني بعتلكم عندي مشكل ooredoo algerie,Negatif
171,Dina Dima,repond prive plais,Neutre
171,Azzeddine Azou,ربي يعاونكم,Positif
171,Vertx Pro,سؤال,Neutre
171,Änwar Äzzouz,افعلو مسابقة خاص العمرة ولكم اجر ooredoo algerie,Neutre
172,ام محمد منصف,الشكر التقدير والاحترام ايها الرائعون,Positif
172,ام اسيد,تطبيق محبش يتفتح لاه سبب,Negatif
172,املي في الله,يوم الثلاثاء طلبت سبقلي خاص وعملت الفايسبوك الاول وماكانش انترنت يعني ثقيلة عاودت درت اخرى الفايسبوك بدون نت اتصلت بعمال اويردو قالولي combrement قلت معليش وكامل السهرة وانا نجرب الفايسبوك ماكان لا يوجد تع الليل وراحتلي betement عاودت بعثلهم المسنجر قالولي اعطينا معلومات كتبت معلوماتي وقالولي درك نديرو قصار جهدنا وفي الاخير ماكان جواب بعثلهم اليوم لا حياة لمن تنادي انا ماشي الف بيا راني نصرف اكثر وزيد حبسو المسنجر معايا نحاو البسودو نتاعهم يعني اوريدو مافهمتش لماذا عملو معايا وهذا حقي كيما حقههم خاص سبقلي نشارجي ينحو الكريدي,Negatif
172,ام اولادي,اوكي,Neutre
172,Ilyes Papillon,حب حب حب شكرا علي عروض,Positif
172,Atman Chinwi Lkataloni,شكرا دار نجمة,Positif
172,Amido Myra,مقدرتش نكتيفي تخرج ليا هكدا,Negatif
172,Thafath Lune,التطبيق ماحبش يمشي لماذا,Negatif
172,Ben Abdallah M-a,التحديث الجديد للتطبيق لا يشتغل عكس الاصدار الفائت ننتظر اصلاح الخلل قريبا للاستفادة الخدمات المقدمة,Negatif
